Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole,Note
"OA","S?ries temporelles annuelles","143","Maroc","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","36029.093","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","143","Maroc","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","13589.062","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","143","Maroc","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","22602.743","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","135","Martinique","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","378.478","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","135","Martinique","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","42.516","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","135","Martinique","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","343.326","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","135","Martinique","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","375.673","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","135","Martinique","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","42.167","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","135","Martinique","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","342.898","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","137","Maurice","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1259.456","X","Sources internationales s?res","UNDESA, Population Division ? World Population Prospects, the 2017 Revision"
"OA","S?ries temporelles annuelles","137","Maurice","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","743.079","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","137","Maurice","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","516.377","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","137","Maurice","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","1267.185","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","137","Maurice","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","750.928","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","137","Maurice","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","517.387","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","136","Mauritanie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4046.301","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","136","Mauritanie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","2045.642","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","136","Mauritanie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","2136.699","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","136","Mauritanie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","4403.313","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","136","Mauritanie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","2103.324","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","136","Mauritanie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","2436.744","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","270","Mayotte","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","240.02","X","Sources internationales s?res","UNDESA, Population Division ? World Population Prospects, the 2017 Revision"
"OA","S?ries temporelles annuelles","270","Mayotte","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","127.237","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","270","Mayotte","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","112.783","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","270","Mayotte","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","259.531","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","270","Mayotte","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","139.845","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","270","Mayotte","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","119.837","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","138","Mexique","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","121858.258","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","138","Mexique","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","26078.248","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","138","Mexique","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","99812.701","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","138","Mexique","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","126190.788","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","138","Mexique","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","25947.576","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","138","Mexique","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","104811.498","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","145","Micron?sie (?tats f?d?r?s de)","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","108.895","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","145","Micron?sie (?tats f?d?r?s de)","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","80.981","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","145","Micron?sie (?tats f?d?r?s de)","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","23.452","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","145","Micron?sie (?tats f?d?r?s de)","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","112.64","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","145","Micron?sie (?tats f?d?r?s de)","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","82.11","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","145","Micron?sie (?tats f?d?r?s de)","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","24.117","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","140","Monaco","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","37.718","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","140","Monaco","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","0","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","140","Monaco","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","38.307","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","140","Monaco","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","38.682","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","140","Monaco","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","0","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
